filename,genre,tempo,chroma_mean,chroma_var,rms_mean,rms_var,cent_mean,cent_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,bw_mean,bw_var,mfcc_1_mean,mfcc_1_var,mfcc_2_mean,mfcc_2_var,mfcc_3_mean,mfcc_3_var,mfcc_4_mean,mfcc_4_var,mfcc_5_mean,mfcc_5_var,mfcc_6_mean,mfcc_6_var,mfcc_7_mean,mfcc_7_var,mfcc_8_mean,mfcc_8_var,mfcc_9_mean,mfcc_9_var,mfcc_10_mean,mfcc_10_var,mfcc_11_mean,mfcc_11_var,mfcc_12_mean,mfcc_12_var,mfcc_13_mean,mfcc_13_var,mfcc_14_mean,mfcc_14_var,mfcc_15_mean,mfcc_15_var,mfcc_16_mean,mfcc_16_var,mfcc_17_mean,mfcc_17_var,mfcc_18_mean,mfcc_18_var,mfcc_19_mean,mfcc_19_var,mfcc_20_mean,mfcc_20_var
Iron Maiden - Wasted Years (Official Video).mp3,metal,[151.99908088],0.3390185,0.08667115,0.2531074,0.004711497,2688.0522554089653,312545.40383664233,5472.766906927244,1337185.36006391,0.13536312705592105,0.001678071589525853,2532.446077975806,120192.86102574732,2.1387305,1044.888,76.68422,401.36343,-2.9213226,302.2931,46.94335,223.3244,-1.4188764,104.269615,6.681333,73.02866,2.5117636,94.443695,0.62475896,51.663143,-3.7426553,62.81927,5.906721,61.596664,0.007399946,57.950233,0.1561266,54.02198,-9.012083,45.563675,-0.1678755,44.538548,-8.50303,45.66347,-2.642963,49.014088,-4.234502,35.230904,1.9032148,47.628574,-4.702726,51.50253,-1.9643607,44.805073
Judas Priest - Painkiller.mp3,metal,[103.359375],0.50536686,0.06966176,0.2132855,0.00049016805,3218.4866035393225,163963.34415271407,6283.320338954866,904773.5775356131,0.18202044129740713,0.0015886382139327032,2721.7185470659774,75924.84294826939,11.14002,347.09192,54.483818,138.06398,-1.641854,252.91467,42.4602,169.80367,-0.9510105,75.922966,10.590394,123.7143,5.531281,78.70263,9.447346,56.586235,3.7236753,49.081303,6.134071,44.8103,2.8757503,43.40483,8.167725,33.281666,1.8370882,37.056183,7.5773783,41.76516,-0.41519785,45.042324,3.633255,36.656433,-2.5889301,30.465273,4.489234,42.655113,1.0994065,27.648594,1.2654322,35.900738
Master of Puppets (Remastered).mp3,metal,[103.359375],0.39096916,0.0929061,0.14883308,0.002086955,3331.9306365690522,311192.2832044454,6423.902822205157,679967.7490617889,0.16009540380708204,0.003690036999792968,2731.6070085075585,67782.7790963112,-62.325573,1725.1312,36.008568,337.9407,1.2517613,330.6599,54.1454,120.36715,9.147519,80.72421,19.303886,74.26178,5.997022,58.7058,12.46653,43.753338,-3.6056774,33.976746,1.8117256,38.376064,0.42002827,28.731026,0.18378831,31.4782,-3.732062,37.025574,-2.2698467,29.288588,-5.7007995,38.00899,-3.7846582,22.518427,-10.274074,27.638449,-1.4540585,32.92286,-3.7239053,28.67496,-3.0430806,28.624949
Raining Blood.mp3,metal,[86.1328125],0.49061555,0.07433487,0.26202548,0.0014821311,2848.8116796168424,155682.24127764258,5675.824012402041,553682.0463311408,0.15275871347716719,0.0017911171525567386,2571.282915728449,88071.38870859273,14.647125,543.2371,60.638664,440.0717,-8.339853,285.74203,53.524036,27.536278,7.632111,177.65488,9.1581745,54.086433,2.5884154,67.81562,11.154548,44.374252,5.293662,63.2734,10.1874,40.991013,0.9521265,48.85606,4.321983,21.7397,-6.097433,32.669846,-3.3177109,21.804,-4.2168593,22.730385,2.6565409,23.26928,-4.2645335,19.468185,0.7146371,21.311775,-3.1689487,19.36921,1.4029803,15.070294
System Of A Down - Toxicity (Official HD Video).mp3,metal,[75.99954044],0.38155413,0.08100016,0.15226167,0.002025335,1965.3298955993632,573549.0412217065,4086.7919543948337,2247035.790159605,0.08271605311532508,0.0021304162870018663,2206.4503530879624,216533.15464481962,-101.948326,2993.5754,105.42463,907.4613,-14.396046,386.94968,35.781403,138.73988,11.75171,95.959816,12.955802,69.58256,5.9370284,70.81643,3.7942884,59.809,-0.38698196,70.030914,6.630954,50.1124,0.472133,104.00537,8.128616,52.388485,-2.0740962,69.12524,-3.109016,42.92267,-1.316182,44.539803,6.567982,50.54442,-4.9918995,35.839825,0.16458572,39.321632,-0.27992308,38.652176,0.91865706,37.187084
Aqua - Barbie Girl (Official Music Video).mp3,Pop,[129.19921875],0.44628283,0.093302935,0.31546354,0.0071060276,2821.8214275967553,391714.4816647977,6246.687227136948,1369983.2464001584,0.10104511839686532,0.0027510209000499463,2844.9554344028943,77647.7405057914,-6.118514,2335.5752,64.15622,391.4643,0.28682697,240.12263,20.072102,219.25294,12.318349,138.02971,19.228449,126.07406,5.6892505,82.53733,8.790825,80.77087,6.9384403,74.03444,8.169901,63.775463,-3.2890494,68.51887,6.526718,50.63004,1.1881423,50.35392,5.07747,73.85762,3.3306935,74.53284,6.3387685,70.84756,1.4036535,60.803745,6.9313884,84.631256,1.8445237,76.39915,6.46894,68.56169
aug_noise_Aqua - Barbie Girl (Official Music Video).mp3.wav,Pop,[129.19921875],0.35105094,0.08890022,0.10592576,0.0018921806,2702.560168085862,758816.5623308118,5075.960973025107,3234915.1867998093,0.14987135376354488,0.006508211380126239,2480.4303752140086,168134.7032483759,-104.785286,4855.5127,80.25728,1733.743,-13.512551,537.01434,12.8091135,466.77173,-3.202252,144.66455,-0.9766642,207.75046,2.5846128,163.18935,-0.6122344,141.83565,-4.2510476,97.33097,-2.8216424,99.998024,-5.0597816,125.32184,-2.9744167,78.1869,-6.503825,63.70064,-2.5486705,83.43559,-3.6991515,73.64479,-0.87709117,77.31581,-2.5137424,93.42463,1.7753938,89.7642,-2.8210008,65.84611,1.3375163,89.38383
aug_noise_Bruno Mars - Just The Way You Are (Official Music Video).mp3.wav,Pop,[107.66601562],0.4190022,0.10466971,0.053445995,0.00434007,2571.659405984456,1443996.8153192778,5128.968985826238,3769145.6451793993,0.14308076746323528,0.01615193659350469,2506.5002366201807,139717.81751967838,-242.24265,7168.1865,84.0649,1999.2848,4.934491,295.26694,6.780081,404.7052,-5.283654,230.29906,9.277147,89.00449,-9.61332,207.07838,-4.156493,142.07094,-5.62497,133.66362,3.7296479,46.75907,-0.4885375,43.620632,-5.2336636,86.103096,-3.0782433,49.390934,2.0704482,50.550255,0.9381465,45.23499,4.942397,79.75519,4.5487323,92.57278,3.6025178,64.03263,-1.1128465,56.54525,4.13089,56.58264
aug_noise_Carly Rae Jepsen - Call Me Maybe (Lyrics).mp3.wav,Pop,[117.45383523],0.25156823,0.09572621,0.105062045,0.004299667,2708.2630975533643,1267949.0715766267,5786.315010944756,4304361.955455774,0.10714031963525542,0.0079885074254689,2809.167896471392,227360.56121798878,-165.2184,5579.4707,72.270134,1249.0695,15.944954,742.4974,23.169456,378.40457,3.998867,169.5286,-2.9888728,232.93353,-3.7748086,160.88731,-5.4258165,136.06038,-2.791893,104.83937,-2.5857787,111.14868,-8.049284,91.584366,-6.561704,83.34672,-3.0898821,76.6228,-1.036302,63.913918,-4.1324096,53.79424,2.129131,53.31469,2.5824687,70.86814,5.849408,65.894264,4.954252,69.67991,4.547677,51.8941
aug_noise_DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video].mp3.wav,Pop,[135.99917763],0.35878843,0.09314323,0.26511627,0.014549508,1718.2568561524556,749431.9004069058,3739.210722837655,5940444.733780718,0.04884475377321981,0.0027964813608776277,2512.5668558793823,275915.34048413014,-110.78546,3726.6423,116.46827,1049.9232,33.51199,462.5032,12.965436,243.70238,18.179234,140.27509,13.850289,163.01173,11.339769,102.54691,15.144219,79.178215,3.2345889,75.52174,6.577903,66.2006,3.9747694,41.00271,2.7428904,58.476322,0.20749809,48.059963,-2.0869799,38.23444,-3.4838345,60.442875,-3.854951,41.774666,-7.520411,29.805473,-1.947142,68.30115,-6.988484,49.119133,-2.5011013,45.428238
aug_noise_Katy Perry - Roar.mp3.wav,Pop,[184.5703125],0.45071834,0.08990975,0.05766358,0.0018693019,2379.903267767462,625981.9379873859,4964.686645885739,2125067.3524392,0.10573140903154024,0.005392378170357559,2485.326577649842,147144.95785682078,-209.21149,6696.1665,86.53567,928.608,-4.2925735,654.41315,30.613844,174.49763,6.134768,88.85038,8.64312,114.240204,7.220192,79.07463,13.601244,80.65797,3.3476903,72.22451,4.3769073,70.646835,-2.694787,51.606976,6.437743,63.38159,1.2307347,57.69861,0.18816327,51.570126,-0.3661552,58.972885,1.3501097,60.490604,1.5023274,41.13428,0.3532623,32.56016,-2.2719834,35.27474,1.9299226,45.719864
aug_noise_Major Lazer & DJ Snake - Lean On (feat. MØ) [Official Lyric Video].mp3.wav,Pop,[129.19921875],0.264254,0.088820085,0.12790446,0.0038035004,2323.221027980342,578353.2893142967,5140.252250931211,3608702.735815689,0.09454969282120743,0.0035973020524026787,2683.686930354863,202888.32920640378,-136.32867,6783.7114,95.16578,903.0857,12.015212,859.53485,3.577605,469.98486,0.52471244,292.48337,9.818457,141.21182,10.9563875,141.51636,-3.936535,80.07922,4.5806327,79.16896,1.211387,87.01514,-8.140274,66.94635,-9.064415,78.99997,-13.706713,72.311584,-5.6141276,49.079483,-11.651943,78.70054,-5.0391436,88.956345,-5.115174,86.316154,-8.337623,72.35055,-5.081212,76.91725,-2.0080242,98.87455
aug_noise_Maroon 5 - Animals (Lyrics).mp3.wav,Pop,[95.703125],0.30690587,0.100292616,0.15000317,0.008874543,2699.573919663915,750235.5536351119,5318.5178396502515,2054107.980049472,0.13107857246517027,0.0070360200745555575,2449.9942090119944,127573.85333147192,-114.57537,3401.8762,58.670013,906.18634,-18.853636,733.6325,27.991747,233.18817,-2.3855987,165.44727,3.1187603,160.81549,-4.5188293,108.65658,3.5380893,91.03421,-1.752403,93.44391,0.10159859,103.308,-1.4018601,84.06505,-4.1084104,109.083046,-0.56831735,85.96514,-3.749023,130.34921,-4.5325847,147.48547,-3.7602158,114.227745,-12.499666,98.198494,-2.57725,106.303116,-4.5318103,92.884254,7.4946833,130.63806
aug_noise_Maroon 5 - One More Night (Official Music Video).mp3.wav,Pop,[92.28515625],0.2832052,0.09862017,0.08759072,0.0029467593,3383.442851592765,889832.769113424,6946.46632900179,1701005.6375382754,0.16996269107972137,0.011816843923794638,2903.951118008801,79382.19669891635,-155.42676,6374.671,40.202915,1011.31714,-7.1333537,601.18176,6.495887,490.7336,-2.478287,163.18806,3.0896602,233.08925,-4.3330326,172.1388,2.3287902,199.03268,-4.2802906,284.3555,0.30547926,149.62097,-1.8482091,128.19942,0.021825265,99.95184,-1.9885015,91.86064,-4.401032,87.426025,-2.8690834,87.53955,-0.69959986,80.65976,-6.6390724,83.81549,4.66961,103.6763,6.0865617,121.70085,10.366155,139.54878
aug_noise_Miley Cyrus - Party In The U.S.A. (Official Video).mp3.wav,Pop,[95.703125],0.37807587,0.098468006,0.11967485,0.00477326,2714.723137445542,1010120.033371161,5553.449752382449,3600076.6045825193,0.11289916614260836,0.0072256488852963955,2674.301355388984,230944.84839380527,-147.02283,8853.051,72.41766,1191.5889,4.8321695,645.5995,32.71475,292.30487,4.17122,186.8261,0.32734343,253.23393,-0.50078857,125.8052,1.3974622,149.60231,3.1866972,92.1918,1.6273481,86.90429,-5.7789807,77.31908,-1.1082548,77.70653,-4.924598,54.68033,-1.4391242,65.651474,0.5124176,54.51269,6.3227954,69.397224,3.8255014,63.189434,3.3803446,56.243313,9.30105,99.22224,4.6642113,78.018875
aug_noise_One Direction - What Makes You Beautiful (Official Video).mp3.wav,Pop,[123.046875],0.407015,0.09542491,0.11939813,0.007977152,2503.0568893937843,934403.9299638817,5245.293282429131,3210924.64749126,0.11695394132159442,0.005810470107389466,2459.1587494322443,289283.2890629648,-141.39781,16185.68,84.05949,1239.0519,-11.010805,920.8532,28.386719,334.96707,7.2844048,216.61821,8.581922,131.30716,-2.3275225,91.72258,7.8979025,111.252396,-2.2541635,77.81199,5.274087,106.19437,-0.07999503,72.716606,2.747139,65.39398,-1.6025313,69.560715,-1.3365834,50.369896,-3.9494772,55.874584,-1.7574975,38.589725,-4.79225,40.210632,1.4321442,40.270027,-4.766542,31.474806,-2.8520918,40.84539
aug_noise_Pitbull - Fireball (Lyrics) ft. John Ryan.mp3.wav,Pop,[123.046875],0.3131677,0.09903115,0.12853386,0.0040721674,2994.349279493711,731812.902970279,6289.745300104006,2572686.062377966,0.1447806815982972,0.006344248054252174,2815.006519135552,116955.29818631418,-84.88974,5255.9224,67.12107,713.14374,-11.021062,345.17252,3.9770539,181.47888,1.7364657,213.64232,-5.064184,140.47202,-12.649589,85.22553,-12.42563,94.09852,-12.319848,81.99771,-8.44995,78.16718,-13.438802,83.92897,-5.3928924,58.94922,-6.3899417,56.00499,-6.168329,68.31794,-9.104166,53.90068,-1.9079138,55.843025,-8.301303,39.614544,-3.3990097,35.391106,-5.000171,48.09752,-0.41808695,36.781242
aug_pitch_Aqua - Barbie Girl (Official Music Video).mp3.wav,Pop,[129.19921875],0.3338484,0.08850345,0.07137391,0.000909678,2676.454185913818,1002888.1708892061,4931.2451814350325,3804563.342054503,0.1650897046729876,0.0069482323005412,2244.291056360145,438565.5827014964,-151.70422,8018.446,83.76657,3691.2825,-22.132553,489.38385,14.872848,649.2357,-7.4436345,178.48228,2.2531788,163.66362,-0.03010148,283.62317,-2.9564576,83.623886,-6.128691,87.104065,-3.5693028,213.82635,-6.211525,77.43819,-3.9745965,87.96125,-5.6959105,91.90129,-1.3514159,106.5489,-3.02172,79.931366,0.016089095,105.35774,-0.9726982,76.45897,0.40146828,77.50554,-1.3801923,87.64492,-0.2543305,95.217964
aug_pitch_Bruno Mars - Just The Way You Are (Official Music Video).mp3.wav,Pop,[107.66601562],0.3787397,0.10240736,0.0361065,0.0018767982,2364.364795002294,1729123.46442633,4470.89796509167,4735659.823261047,0.14034835768188855,0.017182041114244262,2242.301569275899,287093.6907990105,-278.48642,7044.671,80.407776,2189.6067,2.9358606,364.98795,3.4469528,369.4809,-2.053382,222.5508,6.917532,126.153206,-12.470167,257.89072,-1.9457705,118.93909,-3.9774382,100.85321,5.127673,44.881565,-5.163426,56.124855,-1.4550468,61.5034,2.835126,60.35877,4.69854,80.87378,3.1172798,86.07542,5.5536084,79.74256,1.3066167,72.89173,0.60399926,56.50746,2.6785378,39.54618,2.86721,49.260994
aug_pitch_Carly Rae Jepsen - Call Me Maybe (Lyrics).mp3.wav,Pop,[117.45383523],0.24401625,0.09123561,0.070239455,0.0019685782,2122.2843200088896,1211992.911254,4414.664971791553,5367665.864374251,0.0943459903492647,0.005191850981910336,2267.0685128119403,499027.8421238172,-222.21442,11183.696,89.14873,1485.2904,8.749166,1012.18054,26.750711,441.2209,-5.3519926,247.45738,-3.04986,343.4129,-6.4121504,209.33887,-3.8772078,178.36922,-2.4840944,126.4397,-6.1390367,133.66835,-8.588858,98.30481,-3.01773,127.974304,1.1126051,98.10569,-1.367878,91.917076,2.6211305,66.14797,7.7780943,93.793724,4.8556056,90.65697,6.1601806,79.96212,0.8122819,67.180016,1.8789278,69.38019
aug_pitch_DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video].mp3.wav,Pop,[135.99917763],0.331122,0.09472309,0.17652127,0.006368113,1540.675167628549,762621.9196340666,3318.0966025904604,5626403.732551477,0.04993658390576625,0.0015269083738290465,2176.4544666922425,613192.0065514866,-155.29947,5510.934,129.25743,1567.498,20.00035,525.5835,11.932236,288.754,20.287622,103.025314,13.041188,199.10417,12.039975,96.73692,10.926129,87.75387,-0.22779919,73.62988,7.9855857,77.39501,-0.40944013,58.741238,0.03303117,78.93585,-3.6183338,54.03238,-5.142866,67.76951,-5.8676076,61.103424,-6.3104887,50.001305,-4.636698,71.90323,-2.6628842,56.438915,-3.6874669,45.27377,0.8845849,53.87629
aug_pitch_Katy Perry - Roar.mp3.wav,Pop,[172.265625],0.41578466,0.08982862,0.034937195,0.00066445116,2483.694839349604,593255.6247492929,5143.860562445579,1856812.9465749485,0.12467309343556501,0.005607730810576359,2471.090148889287,137382.31255118208,-243.20775,7156.302,82.00075,949.1624,-5.479438,562.81354,32.518654,182.95625,2.2813113,103.004135,11.002005,103.358315,7.536394,105.03658,11.113579,91.38598,-1.6788266,62.872486,2.4362643,67.475006,-1.6010926,70.93009,7.7276344,65.82068,-5.171673,53.051254,2.0933254,62.608498,-2.1495047,63.590054,2.9718585,49.710228,-2.5275345,39.523026,0.7036659,51.96778,0.913215,49.656746,5.073227,55.05344
aug_pitch_Major Lazer & DJ Snake - Lean On (feat. MØ) [Official Lyric Video].mp3.wav,Pop,[129.19921875],0.25793827,0.08950149,0.08584739,0.0015985394,1807.7515936296843,1069612.404225487,3603.1865453572464,5244945.200751088,0.09521333204334366,0.004119910689628549,1862.9091016232687,776851.6695742626,-205.08124,15887.214,123.414894,2699.4775,-4.9254193,1186.0953,2.2580373,400.4867,2.349867,376.40128,14.723336,203.14781,3.7968655,134.06667,-4.917213,114.6517,5.985883,76.864876,-9.553012,132.31557,-13.888078,91.92988,-13.198947,73.578384,-8.745548,88.55319,-6.8930316,107.52178,-10.764417,110.41917,-0.48473158,145.35838,-12.492364,99.725006,-1.862115,115.66075,-3.4406705,100.448006,-5.3510623,73.11111
aug_pitch_Maroon 5 - Animals (Lyrics).mp3.wav,Pop,[95.703125],0.2952964,0.09620512,0.096517876,0.003793596,2820.7759521058215,643124.1411536845,5583.391237997049,1800382.7212509385,0.14620319756191952,0.005714000114081346,2475.303586003342,137594.5547890174,-149.98099,3959.5952,53.084232,910.8036,-16.684675,735.39465,27.892004,232.80127,-6.8624315,173.08383,3.6103878,169.58746,-5.650029,105.61332,5.3213215,109.91751,-5.4902134,120.04698,1.378437,119.96086,-5.8985505,98.847176,-1.1962065,124.728645,-4.0328298,146.27711,-7.76435,164.79605,-7.1612763,107.23841,-9.09617,114.61336,-1.8129407,139.30795,6.1627965,87.6003,7.6107173,134.91945,7.7115393,158.64752
aug_pitch_Maroon 5 - One More Night (Official Music Video).mp3.wav,Pop,[92.28515625],0.2689313,0.09382197,0.058701154,0.0013902474,3315.9078639590048,858344.975600101,6781.133995410459,1833298.0037368701,0.17263576637480652,0.010475682888659315,2826.0048487487384,111347.50888848607,-194.74963,7704.1313,39.339138,1096.9656,-11.163058,850.27997,5.624257,545.4544,-4.3114448,193.9101,1.2855874,308.42023,-6.8352914,214.879,0.46491632,337.87112,-7.6723313,278.02808,1.0326073,154.68362,-5.1542416,130.522,-0.61851966,85.107185,-7.250385,82.075226,-3.415253,91.34873,-1.9379675,141.27621,-1.4991833,97.92298,4.5302944,126.606316,12.114978,130.30037,4.5847826,130.38634,3.6324565,102.69133
aug_pitch_Miley Cyrus - Party In The U.S.A. (Official Video).mp3.wav,Pop,[95.703125],0.3296342,0.09232655,0.077716656,0.0023371915,2460.0746685412787,1098447.507645504,5072.502660603715,4203056.033681133,0.1170937741873065,0.004987262423984192,2307.981750555918,624353.1044046177,-192.8139,12606.631,79.235634,1675.0608,-2.8694694,1066.141,35.929325,303.14172,-4.514504,274.00775,1.7118998,260.11246,-1.055534,107.7803,1.8509556,185.20018,1.7790637,92.31853,-4.492872,121.054565,-6.6701546,67.58104,-1.3701622,75.948326,-3.7520397,53.84248,3.802149,67.78695,3.6453907,72.266396,7.3724594,96.555695,1.3948367,70.63295,10.213646,112.219696,2.3485157,57.390335,-0.5087334,51.584873
aug_pitch_One Direction - What Makes You Beautiful (Official Video).mp3.wav,Pop,[123.046875],0.38562018,0.09261189,0.08095098,0.003532863,2625.72479082262,761467.878825175,5577.607939634529,2740665.6502476507,0.13067532471458979,0.005594241625137473,2557.809689234873,250561.84337364216,-167.13802,14085.669,76.34318,873.7055,-7.36653,791.5881,27.492054,348.47128,4.697794,193.517,5.427107,151.70871,-1.3652933,99.98042,6.34913,90.33458,-2.363349,70.44537,5.353673,118.9654,-2.5198905,63.727875,1.0771618,87.454605,-5.6443605,61.18697,-2.471991,51.317127,-4.608736,51.42193,-2.1371276,47.445805,-3.0743642,36.27769,-3.5572007,40.230854,-7.9214525,51.5842,-2.7550454,47.0404
aug_pitch_Pitbull - Fireball (Lyrics) ft. John Ryan.mp3.wav,Pop,[123.046875],0.30338824,0.09654442,0.08830756,0.0019466357,2918.8222315024927,572092.8379578356,6060.305020831318,2464895.558679098,0.14830295810758515,0.004512313701626823,2727.1926635342484,169057.4602116028,-117.96518,6213.3823,64.55083,575.9952,-16.476297,307.0074,4.893876,225.22455,-3.6347468,197.75938,-9.861514,111.31297,-17.044262,90.73786,-13.39947,106.17204,-12.294089,81.893845,-10.081776,91.60984,-11.821856,61.600227,-3.0555015,63.368385,-8.936291,80.49309,-7.1071935,51.86755,-5.4343605,48.465214,-3.6451733,47.68195,-7.6232033,45.777706,-0.36257964,46.589645,-4.095555,50.200924,-1.6460804,52.418682
aug_speed_Aqua - Barbie Girl (Official Music Video).mp3.wav,Pop,[129.19921875],0.34151235,0.08752867,0.07262018,0.0009401217,2513.9519722156247,970741.4794032024,4698.679921058679,3949044.0114062047,0.14973870150445046,0.0058777675327270976,2212.1279232915917,477485.675233462,-154.87694,8040.856,91.70483,3724.5015,-19.757933,589.6644,15.023622,611.4287,-3.7957559,136.02853,-0.6473417,237.9793,1.8587866,169.65854,-0.12664549,156.71341,-5.459665,104.721085,-2.8780868,115.417145,-5.747517,135.67241,-3.0424814,90.36088,-7.152674,76.83304,-2.7055097,106.99632,-4.6199555,77.22958,-0.5169324,76.74047,-3.184274,92.23783,2.0064876,91.09287,-2.9486544,70.11401,2.24891,104.15251
aug_speed_Bruno Mars - Just The Way You Are (Official Music Video).mp3.wav,Pop,[103.359375],0.37568462,0.10067473,0.03203908,0.001419338,2310.1941314232135,1565065.258580744,4407.5566814410795,4214066.349691648,0.1382856339493034,0.015786051302844044,2202.42173346186,277309.1706900653,-284.4338,7860.0327,81.0989,2143.0037,2.9234774,334.33832,6.488727,412.6723,-6.023112,250.43507,9.301796,86.8568,-9.779327,201.38017,-2.120698,120.19515,-4.054162,115.245285,4.7111363,42.953846,-0.5499778,43.831825,-5.3144503,97.72388,-3.762275,57.251465,1.5681223,62.750496,0.3792548,46.26244,5.001229,80.80001,4.4945297,95.20892,2.836183,61.891376,-2.401181,52.585785,3.6704805,50.036617
aug_speed_Carly Rae Jepsen - Call Me Maybe (Lyrics).mp3.wav,Pop,[129.19921875],0.25407866,0.09230385,0.07073829,0.0018527234,2048.553887786907,1255678.753471102,4271.0793058642785,5659188.7899107095,0.08799441030334729,0.00480258894000901,2247.0371790186737,528758.1139289205,-224.29646,11463.377,92.71067,1568.2972,9.560817,1009.32855,28.776058,452.88577,1.7565969,203.5228,-2.8274708,300.72708,-4.398204,179.93263,-5.382516,189.70345,-1.201828,120.30558,-2.0058753,142.27693,-7.4288907,107.32924,-6.3672924,118.79869,-2.663481,87.031136,0.36160138,79.16404,-5.4802294,62.44256,4.2288833,60.18741,1.7849044,97.216736,7.9266963,71.47734,4.0315385,80.196236,6.085235,58.61053
aug_speed_DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video].mp3.wav,Pop,[143.5546875],0.36251065,0.09175864,0.18070087,0.006155699,1538.9898084414458,875622.6109785027,3441.595785126431,6647740.919042471,0.04835599554707379,0.0016184358115361372,2180.532909588598,709524.2690447712,-158.73286,5534.0513,129.23547,1714.235,26.23924,480.98108,11.207732,259.1837,18.60312,158.08434,15.413363,182.15453,10.537813,101.750656,15.895131,84.8112,1.743924,84.31795,7.3112245,77.931786,3.4407957,49.400055,2.0361881,68.296036,-0.15308134,53.54728,-1.217806,46.369316,-4.724013,86.369736,-2.455011,46.42183,-7.5250425,35.108658,-0.7735752,71.7425,-6.74153,57.291443,-1.335865,50.01588
aug_speed_Katy Perry - Roar.mp3.wav,Pop,[172.265625],0.45177424,0.08904622,0.040500168,0.0010915985,2309.6801093509075,522056.5976054366,4804.862612319805,1819961.098363576,0.10657758683243033,0.0053881759587748705,2392.6890957222213,146381.64612559573,-249.82875,7404.9287,87.29497,901.8777,-8.8357,659.07733,33.17417,180.52446,4.2666426,103.44554,11.088385,114.77383,6.047005,83.36597,14.801983,85.68291,2.9578037,64.86146,5.117228,65.8075,-3.4214664,52.3203,7.3350034,74.84104,0.045507118,58.69951,0.2831488,53.83832,-1.3552295,61.88468,1.4504101,65.10367,1.14069,45.09309,1.124042,34.6769,-2.7366822,38.37741,2.1895037,44.51175
aug_speed_Major Lazer & DJ Snake - Lean On (feat. MØ) [Official Lyric Video].mp3.wav,Pop,[135.99917763],0.2646191,0.0886034,0.090248056,0.0016627721,1737.5914750735312,1107963.513468752,3551.0495349188536,5859799.153146091,0.08512434022296764,0.003836537707561138,1875.9599975880515,909600.0563161315,-198.75299,13163.295,120.84715,1915.5383,7.096292,1248.425,2.6908953,441.10706,1.1630647,354.5244,10.475594,165.25204,10.263532,171.6101,-5.3271823,89.25466,5.7479205,87.35261,1.8397158,100.8022,-10.551269,66.534676,-9.519685,108.24783,-15.191184,87.85295,-4.092342,59.12089,-12.827489,84.74842,-3.2074025,109.32735,-5.293666,102.2835,-9.732397,93.58164,-5.619528,89.54992,-1.3757452,106.07631
aug_speed_Maroon 5 - Animals (Lyrics).mp3.wav,Pop,[92.28515625],0.30827817,0.09917652,0.09670968,0.0034715321,2680.315350064965,647583.8446050192,5316.234520123839,1952092.4057460886,0.1326310952012384,0.005351881802234603,2423.983601323625,152193.15134062097,-152.76192,3755.651,59.01074,863.4641,-20.342928,732.5548,28.143812,225.07568,-3.1963472,143.70789,4.3690667,146.99628,-5.7383504,101.5799,3.666733,90.92322,-1.9941719,105.62643,0.87728137,106.74318,-2.2650962,89.203156,-3.7415862,114.89482,-0.8547775,89.57609,-2.9673996,133.63104,-5.735121,149.22073,-4.6657987,115.424774,-14.0631485,102.27241,-3.0370467,107.82366,-6.158057,97.18305,7.494036,128.69778
aug_speed_Maroon 5 - One More Night (Official Music Video).mp3.wav,Pop,[89.10290948],0.28766608,0.09620252,0.06075268,0.0014349816,3207.1074279962104,794243.7099095917,6629.22658064048,1824103.1852840474,0.15620805014028638,0.009529632581576158,2810.062533211641,106676.85907108468,-193.816,7635.161,43.837612,1041.6749,-10.888349,777.30774,6.493595,536.6104,-4.755687,178.27994,2.5564418,254.98863,-6.889703,187.2281,1.1059393,219.30885,-7.1973276,368.07837,-0.6488585,174.14934,-3.8293192,142.43593,0.07096064,114.869316,-3.7172296,100.313995,-5.054519,91.51959,-4.354641,91.94827,-0.5948814,93.43314,-8.288638,87.67381,5.1768866,109.05933,5.192766,109.84796,10.342192,135.3683
aug_speed_Miley Cyrus - Party In The U.S.A. (Official Video).mp3.wav,Pop,[92.28515625],0.34124088,0.09753992,0.073920816,0.002147163,2329.5070686960903,1138777.873701945,4783.3960754583495,4470204.300283882,0.10777788191756967,0.004456523990069845,2212.071194851209,687901.8447696626,-199.15472,13081.559,85.95847,2073.3606,-5.9801965,1032.1785,37.114243,276.51544,2.4022193,197.56604,-0.4008177,275.99725,-0.39418206,106.02583,-0.4795092,191.059,2.4188223,98.99558,0.4690478,99.017914,-6.634545,85.707596,-0.9890592,78.917,-5.840336,59.079926,-1.8591025,66.61773,-1.2909017,59.627636,5.75341,74.81322,2.4744496,64.838806,2.5766296,56.013153,9.021234,101.12686,4.191072,77.16067
